Class,Variable,Count,Mean,Median,Std,Min,Max,Q1,Q3,IQR,Outlier_Count_IQR
air_conditioner,mfcc_3_mean,1000,-13.025144028037321,-14.772476196289062,35.286993591200094,-95.05228424072266,64.01383972167969,-33.779534339904785,10.20419430732727,43.983728647232056,0
air_conditioner,mfcc_4_mean,1000,28.99965123219788,26.937332153320312,20.903606632774096,-77.461181640625,83.04832458496094,17.32266855239868,43.982261657714844,26.659593105316162,8
air_conditioner,mfcc_5_mean,1000,-3.6546432696569244,-4.253056764602661,16.758774146988934,-64.65292358398438,51.31275939941406,-14.516198873519897,9.579714298248291,24.09591317176819,17
air_conditioner,mfcc_6_mean,1000,17.74995491183549,15.769219398498535,12.29361672526686,-7.566931247711182,49.16056823730469,9.17426347732544,25.846787929534912,16.672524452209473,0
air_conditioner,mfcc_7_mean,1000,-1.2045871646888555,1.365559697151184,11.661379263380502,-48.79871368408203,25.220428466796875,-7.515135884284973,5.797135829925537,13.31227171421051,34
air_conditioner,mfcc_8_mean,1000,9.787411434687675,9.96101999282837,8.962558381064522,-21.379533767700195,39.45301818847656,3.673750579357147,15.38603687286377,11.712286293506622,6
air_conditioner,mfcc_9_mean,1000,0.5820999382063746,0.8128462731838226,9.252075273531888,-30.97371482849121,37.211063385009766,-5.587216377258301,6.92827570438385,12.51549208164215,17
air_conditioner,mfcc_10_mean,1000,6.517074603194371,6.8795976638793945,8.547093085420949,-17.9609432220459,25.854522705078125,1.8934474289417267,11.69911503791809,9.805667608976364,31
air_conditioner,mfcc_11_mean,1000,0.5620834374021506,0.5726651251316071,7.336951144015269,-20.909149169921875,16.870338439941406,-4.04135537147522,4.515947699546814,8.557303071022034,22
air_conditioner,mfcc_12_mean,1000,3.628381952693686,4.44413423538208,7.246638618337881,-16.721572875976562,22.20952796936035,-0.0766882412135601,7.91434907913208,7.99103732034564,43
air_conditioner,mfcc_13_mean,1000,0.28821446213056334,0.1304885521531105,5.370053377462828,-13.861872673034668,15.731136322021484,-2.655516743659973,3.988442301750183,6.643959045410156,14
air_conditioner,mfcc_1_std,1000,14.639263332605362,8.312695980072021,14.703147743285182,3.2829952239990234,109.64996337890625,5.293562889099121,19.934138298034668,14.640575408935547,52
air_conditioner,mfcc_2_std,1000,9.284621513843536,6.06500506401062,7.048617346361424,3.331195116043091,47.57301330566406,4.790302157402039,11.733683347702026,6.943381190299988,77
air_conditioner,mfcc_3_std,1000,7.703027766227722,5.519017696380615,5.631813616792027,3.189868450164795,40.3239631652832,4.13031268119812,8.381104946136475,4.2507922649383545,129
air_conditioner,mfcc_4_std,1000,6.14861114859581,4.7594313621521,3.4796476338950377,3.073087453842163,23.991580963134766,4.0173550844192505,6.56290328502655,2.5455482006073,116
air_conditioner,mfcc_5_std,1000,5.8364904198646546,4.679289817810059,2.9137150609006675,3.116422414779663,25.052989959716797,3.9476343989372253,6.347320914268494,2.3996865153312683,105
air_conditioner,mfcc_6_std,1000,5.131278523683548,4.395711183547974,1.9813462939100985,3.1194024085998535,17.002452850341797,3.8365155458450317,5.634164571762085,1.7976490259170532,78
air_conditioner,mfcc_7_std,1000,4.852828205108643,4.205163478851318,1.7324743456150185,2.0932772159576416,12.497711181640625,3.747610092163086,5.3343727588653564,1.5867626667022705,86
air_conditioner,mfcc_8_std,1000,4.8121156523227695,4.070123910903931,1.9154110672553442,2.1067583560943604,24.343996047973633,3.673311412334442,5.470610022544861,1.7972986102104187,63
air_conditioner,mfcc_9_std,1000,4.940074839353562,4.159094333648682,1.948795166196229,2.942256450653076,19.095619201660156,3.7729890942573547,5.639956474304199,1.8669673800468445,58
air_conditioner,mfcc_10_std,1000,4.633813882112503,4.162786245346069,1.3038226774681247,3.0782694816589355,13.548450469970703,3.724377393722534,5.212155103683472,1.4877777099609375,46
air_conditioner,mfcc_11_std,1000,4.481725945711136,4.029160261154175,1.1736239135160578,3.03124737739563,12.34859561920166,3.6902766823768616,4.9591721296310425,1.268895447254181,48
air_conditioner,mfcc_12_std,1000,4.4680148735046386,3.9784464836120605,1.1914812497039005,2.9260056018829346,10.040813446044922,3.6982415914535522,4.890999794006348,1.1927582025527954,66
air_conditioner,mfcc_13_std,1000,4.286089199066162,3.957578182220459,0.9880252186083517,3.094558000564575,11.292543411254883,3.6562368869781494,4.60639488697052,0.9501579999923706,54
car_horn,duration_audio,429,2.4561234169269883,3.49,1.6188479886282516,0.05,4.0,0.7382916666666667,4.0,3.2617083333333334,0
car_horn,sample_rate,429,45493.706293706295,44100.0,11615.904441654437,16000.0,96000.0,44100.0,48000.0,3900.0,36
car_horn,audio_samples,429,107483.49883449884,104542.0,73748.69005304638,2205.0,384000.0,35268.0,176400.0,141132.0,0
car_horn,rms_mean,429,0.08731881988458422,0.07345182448625565,0.06194460229853442,0.0017931328620761633,0.6376851201057434,0.04423874244093895,0.11936592310667038,0.07512718066573143,4
car_horn,rms_std,429,0.029919939691885777,0.021253321319818497,0.033514873107316344,0.0003898179274983704,0.2538955807685852,0.010636575520038605,0.03588279336690903,0.025246217846870422,27
car_horn,zcr_mean,429,0.07676576477418479,0.06488499128486055,0.050412562882123604,0.005974383393595042,0.36383721379950495,0.04625021001344086,0.09371104138962766,0.0474608313761868,22
car_horn,zcr_std,429,0.01854714057404143,0.014799306454728172,0.014717293727241352,0.001972938296308453,0.14856593008689212,0.009970668442967526,0.023228901645922458,0.013258233202954932,20
car_horn,spectral_centroid_mean,429,2445.2025978780434,2211.2738059736425,1008.566477792465,895.2739632987023,8239.339784020249,1803.5035034986292,2750.147081245149,946.6435777465197,32
car_horn,spectral_centroid_std,429,377.3604884482531,270.5858074167944,357.5107316980997,48.14540320284894,2560.867398176333,185.45613077229217,427.1572413441039,241.70111057181174,40
car_horn,spectral_bandwidth_mean,429,2735.487935161038,2522.6698980861925,1114.2463782136933,971.8820156287235,8678.968102350529,2087.0699790692615,3078.83458402043,991.7646049511686,21
car_horn,spectral_bandwidth_std,429,363.8448636099336,281.9350989221245,367.57430793858674,33.870884578657815,3666.9266056241963,188.03032277369152,411.1358545041165,223.10553173042496,29
car_horn,spectral_rolloff_mean,429,4393.3687866982345,3787.409561820652,2255.596713679422,1139.0625,15946.533203125,3023.074473505435,4852.017597087379,1828.9431235819438,46
car_horn,spectral_rolloff_std,429,808.339748625424,505.4027183103635,990.6520490675038,36.06089172949539,9905.855698047859,298.3688718715668,942.2370273473259,643.8681554757591,33
car_horn,mfcc_1_mean,429,-246.94725369184445,-227.58267211914062,94.62663640482562,-595.2222900390625,-55.99650955200195,-284.2514343261719,-184.05108642578125,100.20034790039062,20
car_horn,mfcc_2_mean,429,159.3286484832808,165.47964477539062,47.509631081797046,-20.806781768798828,257.9576416015625,143.7865753173828,192.3471221923828,48.560546875,26
car_horn,mfcc_3_mean,429,-54.50328380572837,-58.588497161865234,33.836905397037604,-145.55055236816406,56.749855041503906,-71.2332763671875,-33.354244232177734,37.879032135009766,25
car_horn,mfcc_4_mean,429,27.826490625513323,29.426042556762695,21.55927269601139,-32.518619537353516,82.43633270263672,13.298273086547852,41.46492004394531,28.16664695739746,5
car_horn,mfcc_5_mean,429,-12.247177686168875,-11.426206588745117,17.873285727304097,-70.82384490966797,43.20491027832031,-19.978069305419922,-1.909582257270813,18.06848704814911,33
car_horn,mfcc_6_mean,429,11.601004556481376,11.33376693725586,13.600282117712236,-44.36030960083008,46.64573287963867,2.3783676624298096,21.30333709716797,18.92496943473816,5
car_horn,mfcc_7_mean,429,-11.73119899356143,-11.561151504516602,14.462079212541996,-59.20176696777344,28.413660049438477,-21.31423568725586,-1.7216509580612183,19.59258472919464,4
car_horn,mfcc_8_mean,429,6.455401919704009,7.7536163330078125,11.292614571118333,-25.99884033203125,42.781455993652344,-0.5045583844184875,13.620476722717285,14.125035107135773,8
car_horn,mfcc_9_mean,429,3.354113701626763,2.9904980659484863,9.32878603516033,-27.377132415771484,35.319149017333984,-2.273627758026123,8.131630897521973,10.405258655548096,17
car_horn,mfcc_10_mean,429,-2.4372428400324773,-2.861426591873169,9.047816539426488,-25.507606506347656,19.007118225097656,-8.126633644104004,3.9434895515441895,12.070123195648193,0
car_horn,mfcc_11_mean,429,-4.278693190678121,-2.6513915061950684,9.558656964928938,-41.86614227294922,14.504080772399902,-9.736123085021973,1.9231289625167847,11.659252047538757,10
car_horn,mfcc_12_mean,429,0.8158612173375058,1.2857495546340942,7.494937863785285,-26.057220458984375,33.73746871948242,-2.5499014854431152,5.008184909820557,7.558086395263672,29
car_horn,mfcc_13_mean,429,-0.6761232601947613,-0.4451904296875,7.307061964357128,-24.908031463623047,25.06853675842285,-5.039690017700195,4.144029140472412,9.183719158172607,6
car_horn,mfcc_1_std,429,34.530057703142674,25.131927490234375,29.24504704277643,3.356616735458374,172.7631378173828,16.08561897277832,41.83412170410156,25.748502731323242,36
car_horn,mfcc_2_std,429,14.866570706134075,12.84332275390625,8.417418938640557,3.725583076477051,57.911170959472656,9.168327331542969,18.09670066833496,8.928373336791992,22
car_horn,mfcc_3_std,429,12.641423065901359,9.927238464355469,8.179945340797708,3.021430015563965,55.03875732421875,7.445316791534424,14.978631973266602,7.533315181732178,31
car_horn,mfcc_4_std,429,8.906780852582349,7.993459701538086,3.9475249280671387,2.3018438816070557,32.323455810546875,6.306136608123779,10.471512794494629,4.16537618637085,18
car_horn,mfcc_5_std,429,8.423586392458224,7.428905010223389,3.8447934832505912,2.1396899223327637,28.59571075439453,5.8908772468566895,9.830699920654297,3.9398226737976074,21
car_horn,mfcc_6_std,429,6.727701779567834,6.375621318817139,2.0941062550131915,2.2158844470977783,14.880667686462402,5.329070568084717,7.7733845710754395,2.4443140029907227,13
car_horn,mfcc_7_std,429,7.321693430969487,6.579502582550049,3.1026542814023204,2.1296727657318115,20.275672912597656,5.307283878326416,8.482388496398926,3.1751046180725098,25
car_horn,mfcc_8_std,429,6.307525084568904,5.741030216217041,2.2755712155859906,2.266090154647827,17.651424407958984,4.869112014770508,7.162798881530762,2.293686866760254,20
car_horn,mfcc_9_std,429,5.838020651490538,5.434114456176758,1.8018041482326386,1.8827385902404785,13.014863014221191,4.794116973876953,6.591653347015381,1.7975363731384277,26
car_horn,mfcc_10_std,429,5.770201544105868,5.534634590148926,1.7813559363913016,2.0791006088256836,15.261347770690918,4.690337657928467,6.618598461151123,1.9282608032226562,12
car_horn,mfcc_11_std,429,5.726042171736141,5.450725555419922,1.8258510730813424,2.0042450428009033,14.036776542663574,4.557590961456299,6.546624660491943,1.9890336990356445,17
car_horn,mfcc_12_std,429,5.359947320464608,5.151176929473877,1.5205245948417525,1.7232344150543213,11.260427474975586,4.394270896911621,6.062992572784424,1.6687216758728027,22
car_horn,mfcc_13_std,429,5.139209609487396,5.009483337402344,1.3237153478528472,1.749798059463501,10.836023330688477,4.275017261505127,5.757369041442871,1.4823517799377441,15
children_playing,duration_audio,1000,3.9620948078486355,4.0,0.26761883644462864,1.04843537414966,4.036647314949202,4.0,4.0,0.0,31
children_playing,sample_rate,1000,45730.718,44100.0,8122.550681038688,11024.0,96000.0,44100.0,48000.0,3900.0,38
children_playing,audio_samples,1000,181237.308,176400.0,34852.61255626518,44100.0,384000.0,176400.0,192000.0,15600.0,60
children_playing,rms_mean,1000,0.03218689555310993,0.02306762244552374,0.03392664512422457,0.0003870459331665188,0.24875408411026,0.012285404605790973,0.03768861014395952,0.02540320553816855,78
children_playing,rms_std,1000,0.015818520715169142,0.009861165657639503,0.018026077466903805,0.0001268823107238859,0.13289715349674225,0.004377743694931269,0.020035989582538605,0.015658245887607336,77
children_playing,zcr_mean,1000,0.0588431707898394,0.05407820991847826,0.03856537544707489,0.0006057518115942029,0.4110205639367816,0.03800774173460145,0.07098724807518117,0.03297950634057972,34
children_playing,zcr_std,1000,0.019819499123060042,0.01574408124593267,0.015708921634315923,0.0024923955122056816,0.20237020764323727,0.011371521212358734,0.022913963874822738,0.011542442662464004,76
children_playing,spectral_centroid_mean,1000,2524.082676058383,2405.8436468205364,850.4011494239276,793.2486123655079,7268.494861318211,1989.1299544030646,2929.249233174853,940.1192787717885,37
children_playing,spectral_centroid_std,1000,488.0865893651464,404.8470001142704,342.33438715081206,68.63349449326958,4424.669118120549,270.276648144237,595.3101999469628,325.0335518027258,59
children_playing,spectral_bandwidth_mean,1000,3220.2859827287652,3167.6424186354097,969.4035999063216,1171.9508314354894,6316.031493837187,2510.5995726963183,3790.8552053045405,1280.2556326082222,15
children_playing,spectral_bandwidth_std,1000,435.30615205360914,380.4017181133321,222.35354417857482,29.62150848430537,1719.686621200814,267.16607864031977,565.3133778282262,298.1472991879064,14
children_playing,spectral_rolloff_mean,1000,4787.97763537725,4364.304707374537,1973.3181152601137,1256.103515625,15346.807489809782,3594.436270037147,5602.048513745953,2007.6122437088056,56
children_playing,spectral_rolloff_std,1000,1239.3509591036798,1019.1920725493478,817.0253446425323,109.48998341052231,7094.509344357912,638.6906776410441,1645.9712306344595,1007.2805529934154,36
children_playing,mfcc_1_mean,1000,-343.94752961349485,-335.9051818847656,101.35109618961134,-804.807861328125,-30.006378173828125,-400.9234161376953,-286.43888092041016,114.48453521728516,32
children_playing,mfcc_2_mean,1000,154.68261549448968,157.10423278808594,36.64870776581106,-15.778802871704102,243.93983459472656,134.24688720703125,179.2159538269043,44.96906661987305,11
children_playing,mfcc_3_mean,1000,-35.25771959214285,-31.36817169189453,34.05545097567965,-169.03509521484375,35.588218688964844,-55.01161289215088,-12.653255701065063,42.358357191085815,38
children_playing,mfcc_4_mean,1000,16.243407397035508,16.95249366760254,18.955728546902883,-52.35622787475586,82.8376693725586,5.726015567779541,27.743221759796143,22.0172061920166,39
children_playing,mfcc_5_mean,1000,-2.5475003313487394,-2.244183301925659,16.105030714678072,-74.70831298828125,58.57172393798828,-12.611993551254272,7.620757579803467,20.23275113105774,21
children_playing,mfcc_6_mean,1000,6.977856825448573,7.550504922866821,12.628265297477604,-57.60102081298828,39.04922866821289,-0.2266085259616375,15.591009855270386,15.817618381232023,21
children_playing,mfcc_7_mean,1000,-2.5883641045952683,-2.5419777631759644,10.423436216306435,-44.25355529785156,27.782245635986328,-9.752413988113403,4.1699570417404175,13.92237102985382,13
children_playing,mfcc_8_mean,1000,6.772274438004009,7.0483176708221436,9.051354458461509,-33.32907485961914,34.61927795410156,1.3980136513710022,12.717020034790039,11.319006383419037,19
children_playing,mfcc_9_mean,1000,-1.2736781742519234,-0.7823081016540527,9.04247340361915,-29.760250091552734,25.323814392089844,-6.191031217575073,4.792196869850159,10.983228087425232,31
children_playing,mfcc_10_mean,1000,1.0672039720546453,1.4815229773521423,7.4894378769271235,-25.336904525756836,27.398401260375977,-4.125085830688477,5.528117418289185,9.653203248977661,15
children_playing,mfcc_11_mean,1000,2.91020518853073,2.439135432243347,7.257396397638073,-17.944194793701172,27.35053253173828,-1.9730757772922516,7.833159923553467,9.806235700845718,7
children_playing,mfcc_12_mean,1000,-0.2451755137881264,0.14365506172180176,6.375882704081499,-27.637460708618164,21.31691551208496,-3.7623454928398132,3.70865136384964,7.470996856689453,30
children_playing,mfcc_13_mean,1000,0.06069193698093295,0.2926287204027176,5.821658479906385,-21.893569946289062,18.679534912109375,-3.0346596240997314,3.5720672011375427,6.606726825237274,41
children_playing,mfcc_1_std,1000,32.29564349746704,26.07753086090088,22.87612503822376,5.600988864898682,161.25296020507812,17.520290851593018,37.890506744384766,20.370215892791748,78
children_playing,mfcc_2_std,1000,14.961071237564086,13.751588821411133,6.760341511918176,3.936072826385498,67.48722839355469,10.007896661758423,18.019537448883057,8.011640787124634,36
children_playing,mfcc_3_std,1000,16.483644474506377,14.902158260345459,7.417078803360674,4.802914142608643,44.10501480102539,10.974486589431763,20.654139518737793,9.67965292930603,30
children_playing,mfcc_4_std,1000,11.354377584218978,10.513701438903809,4.109442269194306,3.927901029586792,32.67625427246094,8.530287027359009,13.440303325653076,4.910016298294067,29
children_playing,mfcc_5_std,1000,9.848690397262573,9.227372169494629,3.5209195835403775,4.185487747192383,33.715049743652344,7.433565735816956,11.255524158477783,3.8219584226608276,40
children_playing,mfcc_6_std,1000,8.903459758758546,8.426082134246826,2.7587458455067546,3.8574390411376953,23.952646255493164,6.828161239624023,10.394603729248047,3.5664424896240234,19
children_playing,mfcc_7_std,1000,8.772434549570084,8.043702602386475,3.1418537541734506,3.890535831451416,24.661340713500977,6.531434178352356,10.212063312530518,3.6806291341781616,37
children_playing,mfcc_8_std,1000,7.831469308137894,7.482823371887207,2.3012078395517985,3.9087493419647217,25.58690643310547,6.182939410209656,8.949276685714722,2.766337275505066,30
children_playing,mfcc_9_std,1000,7.461758497953415,7.095777750015259,2.1613951662793633,3.5655078887939453,18.962270736694336,5.884070158004761,8.48724913597107,2.6031789779663086,32
children_playing,mfcc_10_std,1000,7.263448039770126,6.715210914611816,2.1919222580410094,3.2527871131896973,19.316057205200195,5.776168704032898,8.217910766601562,2.4417420625686646,49
children_playing,mfcc_11_std,1000,7.052207220315934,6.6140666007995605,1.9539158856163243,3.674301862716675,16.361629486083984,5.622132897377014,8.112056732177734,2.48992383480072,23
children_playing,mfcc_12_std,1000,7.032975921630859,6.584134340286255,2.197610525046313,3.572512626647949,19.983930587768555,5.429158687591553,8.084768772125244,2.6556100845336914,28
children_playing,mfcc_13_std,1000,6.854940941572189,6.438878297805786,1.9555578938057392,3.1479618549346924,18.96605682373047,5.485525965690613,7.822085738182068,2.336559772491455,28
dog_bark,duration_audio,1000,3.148280750637755,4.0,1.3315721872953243,0.1198185941043084,4.0,2.04,4.0,1.96,0
dog_bark,sample_rate,1000,48428.75,44100.0,15904.509914584703,11025.0,96000.0,44100.0,48000.0,3900.0,128
dog_bark,audio_samples,1000,153478.307,176400.0,87096.93182511137,5284.0,384000.0,83324.0,176400.0,93076.0,69
dog_bark,rms_mean,1000,0.054856452237581836,0.03436160646378994,0.06437791320220104,0.0010927305556833744,0.6829316020011902,0.01761029800400138,0.06654573231935501,0.04893543431535363,81
dog_bark,rms_std,1000,0.052424442064628235,0.03530049882829189,0.053764255395282554,0.0002648575755301863,0.3023461699485779,0.012697143014520407,0.07298824563622475,0.06029110262170434,61
dog_bark,zcr_mean,1000,0.059432879561775974,0.04510826089666686,0.04887129540320021,0.0023876245471014493,0.43645411361882713,0.03052597451590358,0.07260282212409419,0.04207684760819061,69
dog_bark,zcr_std,1000,0.024916722432916694,0.01676089889746951,0.02889307206837137,0.002268613813443054,0.38827008081671865,0.010220237730229472,0.031148769260733615,0.02092853153050414,51
dog_bark,spectral_centroid_mean,1000,2841.276862798774,2389.82155321218,1913.4901840457533,532.5138647803033,18673.860820939608,1713.97997903559,3277.311497653688,1563.331518618098,57
dog_bark,spectral_centroid_std,1000,921.279881227867,668.646646325878,1174.3708299922516,68.11251728669086,18013.89212213612,366.97619791492986,1085.396676932667,718.4204790177373,58
dog_bark,spectral_bandwidth_mean,1000,3685.307977782775,3317.328171571869,2023.6512626977146,659.183713124074,19421.57503789438,2522.5866416058134,4418.184553869204,1895.5979122633908,31
dog_bark,spectral_bandwidth_std,1000,926.870792994538,716.6439798587749,732.6654011229086,60.33727270098337,5351.092404543602,428.5566838966646,1184.782505473707,756.2258215770424,43
dog_bark,spectral_rolloff_mean,1000,5466.747412388199,4314.504925271739,4398.299005008858,774.9506170099431,44127.91278295606,2717.072383822341,6646.301163383152,3929.228779560811,53
dog_bark,spectral_rolloff_std,1000,2419.6971459854867,1853.4795251370542,2320.3736568178856,75.36511898872241,21334.61158804723,907.069421754573,3076.1170276324974,2169.0476058779245,49
dog_bark,mfcc_1_mean,1000,-368.9051470756531,-368.4990692138672,109.91233814075309,-715.944091796875,101.03741455078125,-439.3187713623047,-291.15504455566406,148.16372680664062,8
dog_bark,mfcc_2_mean,1000,133.2470840024948,135.63715362548828,44.87741246662291,11.911096572875977,283.4353332519531,102.19743156433105,166.46869659423828,64.27126502990723,1
dog_bark,mfcc_3_mean,1000,-8.931002240486443,-4.658567190170288,35.42808151695358,-144.44943237304688,87.93460083007812,-28.484705924987793,14.456087589263916,42.94079351425171,27
dog_bark,mfcc_4_mean,1000,-3.2225314084794374,-2.80106520652771,24.03036017373578,-85.0576400756836,86.18246459960938,-16.971160411834717,9.933223962783813,26.90438437461853,36
dog_bark,mfcc_5_mean,1000,-12.2009732657345,-11.239561080932617,17.93939596114903,-86.25835418701172,70.66703033447266,-22.67218017578125,-1.4683097898960114,21.20387038588524,25
dog_bark,mfcc_6_mean,1000,-2.0710859776623547,-1.6810880303382874,15.174002806364307,-51.998138427734375,61.191261291503906,-11.23619532585144,6.4629151821136475,17.699110507965088,26
dog_bark,mfcc_7_mean,1000,-4.583811896087602,-3.858245611190796,12.739021365153313,-49.671504974365234,32.5032844543457,-12.62799072265625,4.1270681619644165,16.755058884620667,6
dog_bark,mfcc_8_mean,1000,-1.5101162967626005,-1.297728717327118,12.61029422379873,-44.257022857666016,38.36625289916992,-9.722199440002441,6.8144437074661255,16.536643147468567,18
dog_bark,mfcc_9_mean,1000,-2.7654635445020976,-2.31686794757843,9.894919072176378,-41.97339630126953,35.8253059387207,-8.608417749404907,3.3894412517547607,11.997859001159668,26
dog_bark,mfcc_10_mean,1000,-0.09438762917090207,0.2809324562549591,8.962884630286089,-28.243133544921875,30.4117374420166,-5.502401947975159,5.313995361328125,10.816397309303284,26
dog_bark,mfcc_11_mean,1000,-0.9122218264583498,-1.0098104774951935,8.737042082341056,-39.36123275756836,26.562358856201172,-6.355600714683533,4.606666564941406,10.962267279624939,21
dog_bark,mfcc_12_mean,1000,1.0625883459434844,1.0596164464950562,8.310454296973742,-49.352420806884766,40.046329498291016,-4.089972138404846,6.682670831680298,10.772642970085144,9
dog_bark,mfcc_13_mean,1000,0.6123666955479421,0.9834655523300171,7.001628010841402,-22.951597213745117,23.578826904296875,-3.828716516494751,5.277064681053162,9.105781197547913,19
dog_bark,mfcc_1_std,1000,68.70987234306335,64.31174850463867,43.255526015758264,5.807572364807129,207.43016052246094,29.655967235565186,102.07861137390137,72.42264413833618,0
dog_bark,mfcc_2_std,1000,31.8662032122612,27.808432579040527,18.13308093760791,4.4960174560546875,93.59859466552734,17.17799186706543,43.811317443847656,26.633325576782227,9
dog_bark,mfcc_3_std,1000,23.031615206718445,21.88991069793701,12.725867445491769,3.6184072494506836,89.64309692382812,12.80100393295288,30.275364875793457,17.474360942840576,12
dog_bark,mfcc_4_std,1000,16.980153188228606,16.206521034240723,7.250906290521684,4.264252662658691,49.33462905883789,11.810049057006836,21.32597255706787,9.515923500061035,11
dog_bark,mfcc_5_std,1000,16.37862534737587,15.742186069488525,7.039040476553744,3.9694998264312744,44.133453369140625,10.745826482772827,21.055703163146973,10.309876680374146,4
dog_bark,mfcc_6_std,1000,10.70097804236412,10.070258617401123,4.070127967758827,3.791836977005005,31.1480712890625,7.597566485404968,12.988579034805298,5.39101254940033,21
dog_bark,mfcc_7_std,1000,9.746216009140015,9.225579261779785,3.711408608657307,3.6502976417541504,34.83628463745117,6.913954496383667,11.93150281906128,5.017548322677612,15
dog_bark,mfcc_8_std,1000,10.07177315044403,9.445188999176025,3.9873965758195977,3.6327171325683594,31.85027313232422,7.0362162590026855,12.333750486373901,5.297534227371216,14
dog_bark,mfcc_9_std,1000,8.982459926366806,8.439857482910156,3.2969047150100788,3.000192403793335,26.494626998901367,6.603343367576599,10.653679132461548,4.050335764884949,24
dog_bark,mfcc_10_std,1000,8.113228877544403,7.634726285934448,2.962537856138176,3.357858419418335,37.75944900512695,6.133056282997131,9.560048818588257,3.4269925355911255,23
dog_bark,mfcc_11_std,1000,8.04244809126854,7.689760208129883,2.7180184298721395,2.911130905151367,25.504287719726562,6.002922773361206,9.73233675956726,3.7294139862060547,11
dog_bark,mfcc_12_std,1000,7.7675636234283445,7.261650085449219,2.717043314851658,2.5799713134765625,28.650957107543945,5.886892914772034,9.212361335754395,3.325468420982361,20
dog_bark,mfcc_13_std,1000,7.2565879416465755,6.8416266441345215,2.3679432593748806,3.394371509552002,21.895715713500977,5.62895143032074,8.438489437103271,2.8095380067825317,33
drilling,duration_audio,1000,3.546294725127551,4.0,1.0073872926342193,0.4168480725623583,4.007936507936508,4.0,4.0,0.0,196
drilling,sample_rate,1000,51101.25,44100.0,25065.60582816687,16000.0,192000.0,44100.0,44100.0,0.0,300
drilling,audio_samples,1000,184172.009,176400.0,114236.75884192281,18383.0,768000.0,175939.75,176400.0,460.25,485
drilling,rms_mean,1000,0.07929120492353105,0.068440992385149,0.05776234408742885,0.0037530919071286917,0.5793502926826477,0.04099445044994354,0.10916678607463837,0.06817233562469482,14
drilling,rms_std,1000,0.022598013974784406,0.017087392508983612,0.0199426592761104,0.0005414795014075935,0.15564905107021332,0.008589671924710274,0.030211396981030703,0.02162172505632043,56
drilling,zcr_mean,1000,0.15624955333392024,0.12520423292700042,0.11019037871222011,0.017693844833815028,0.631769707862367,0.06344609291436604,0.22862396739586988,0.16517787448150384,9
drilling,zcr_std,1000,0.02880349179197945,0.0200103118434417,0.02630855708090907,0.0029200950949190667,0.21274989696533195,0.010602760958328088,0.03751262647066121,0.026909865512333125,48
