ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Dt_Customer_Parsed,Age,Customer_Tenure_Days,Total_Spending,Total_Children,Total_Purchases,Total_Accepted_Campaigns,Marital_Status_Clean,Age_zscore,Age_minmax,Income_zscore,Income_minmax,Recency_zscore,Recency_minmax,MntWines_zscore,MntWines_minmax,MntFruits_zscore,MntFruits_minmax,MntMeatProducts_zscore,MntMeatProducts_minmax,MntFishProducts_zscore,MntFishProducts_minmax,MntSweetProducts_zscore,MntSweetProducts_minmax,MntGoldProds_zscore,MntGoldProds_minmax,NumDealsPurchases_zscore,NumDealsPurchases_minmax,NumWebPurchases_zscore,NumWebPurchases_minmax,NumCatalogPurchases_zscore,NumCatalogPurchases_minmax,NumStorePurchases_zscore,NumStorePurchases_minmax,NumWebVisitsMonth_zscore,NumWebVisitsMonth_minmax,Customer_Tenure_Days_zscore,Customer_Tenure_Days_minmax,Total_Spending_zscore,Total_Spending_minmax,Total_Children_zscore,Total_Children_minmax,Total_Purchases_zscore,Total_Purchases_minmax,Total_Accepted_Campaigns_zscore,Total_Accepted_Campaigns_minmax
1994,1983,Graduation,Married,51381.5,1,0,15-11-2013,11,5,5,6,0.0,2,1.0,1,1,0,2,7,0,0,0,0,0,0,0,2013-11-15,31,226,19.0,1.0,4.0,0,Married,-1.201843215971396,0.203125,-0.02313584870294473,0.42919102313369134,-1.315820011935446,0.1111111111111111,-0.8974666808213112,0.004081632653061225,-0.6119090454658047,0.06172839506172839,-0.8101773973342896,0.01079136690647482,-0.7957053255714343,0.0,-0.7239544053962995,0.024691358024691357,-0.9639400405807975,0.007905138339920948,-0.790048557152679,0.16666666666666666,-1.1561501664283205,0.08333333333333333,-0.9595322445985,0.0,-1.165865077799171,0.15384615384615385,0.7242904509412689,0.5384615384615384,-0.6312119386144378,0.32331902718168815,-0.9744098018759634,0.0055874282863557,0.08492276300300138,0.4,-1.4162532016075158,0.09876543209876543,-0.5018003774609209,0.0
387,1976,Basic,Married,7500.0,0,0,13-11-2012,59,6,16,11,11.0,1,16.0,1,2,0,3,8,0,0,0,0,0,0,0,2012-11-13,38,593,61.0,0.0,6.0,0,Married,-0.6071979972521545,0.3125,-2.119108350504822,0.049876281753449526,0.34149818267943305,0.5959595959595959,-0.8944460562015857,0.004897959183673469,-0.20834814291294398,0.19753086419753085,-0.7822157965190939,0.019784172661870502,-0.5231682739922582,0.0912863070539419,-0.7602647851031514,0.012345679012345678,-0.5882591896193384,0.12648221343873517,-0.790048557152679,0.16666666666666666,-0.7784114889488225,0.16666666666666666,-0.9595322445985,0.0,-0.8582634553880824,0.23076923076923078,1.1501200074001778,0.6153846153846154,1.1845185098926763,0.8483547925608012,-0.9046643215690553,0.0223497131454228,-1.298546248827711,0.0,-1.1554180795848366,0.14814814814814814,-0.5018003774609209,0.0
2125,1959,Graduation,Divorced,63033.0,0,0,15-11-2013,82,194,61,480,120.5,81,30.0,1,3,4,8,2,0,0,0,0,0,0,0,2013-11-15,55,226,1102.0,0.0,16.0,0,Divorced,0.8369403910660039,0.578125,0.5333907879148685,0.5299074004041102,1.1356298175990627,0.8282828282828283,-0.3265686276932014,0.15836734693877552,1.4425828220760317,0.7530864197530864,1.8405823599462614,0.8633093525179856,2.18981419400045,1.0,2.1445655914449975,1.0,-0.23762372872197654,0.23715415019762845,-0.790048557152679,0.16666666666666666,-0.40067281146932465,0.25,0.5031096253577028,0.4,0.6797446566673614,0.6153846153846154,-1.4048573313532753,0.15384615384615385,-0.6312119386144378,0.32331902718168815,0.8240272260378804,0.43781491643801446,-1.298546248827711,0.0,0.1487575305285592,0.3950617283950617,-0.5018003774609209,0.0
8180,1952,Master,Divorced,59354.0,1,1,15-11-2013,53,233,2,53,3.0,5,14.0,3,6,1,5,6,0,0,0,0,0,0,0,2013-11-15,62,226,310.0,2.0,15.0,0,Divorced,1.4315856097852457,0.6875,0.35766564556264474,0.4981058682427687,0.1343334083525732,0.5353535353535354,-0.2087642675239089,0.19020408163265307,-0.7219711097984031,0.024691358024691357,-0.5473383496714501,0.09532374100719425,-0.7213770387771135,0.024896265560165973,-0.615023266275744,0.06172839506172839,-0.638349969747533,0.11067193675889328,0.509774261813168,0.5,0.732543220969169,0.5,-0.5938717771094493,0.1,-0.24306021056590488,0.38461538461538464,0.2984608944823601,0.46153846153846156,-0.6312119386144378,0.32331902718168815,-0.4911732597495289,0.12172611623846345,1.4683917748337139,0.8,0.01833996951721963,0.37037037037037035,-0.5018003774609209,0.0
2569,1987,Graduation,Married,17323.0,0,0,10-10-2012,38,3,14,17,6.0,1,5.0,1,1,0,3,8,0,0,0,0,0,0,0,2012-10-10,27,627,46.0,0.0,5.0,0,Married,-1.541640483810963,0.140625,-1.6499188769180064,0.13478697770910544,-0.3835785274645765,0.3838383838383838,-0.903507930060762,0.0024489795918367346,-0.2817228524680096,0.1728395061728395,-0.7486618755408591,0.030575539568345324,-0.6470487519827928,0.04979253112033195,-0.7602647851031514,0.012345679012345678,-0.8637584803244085,0.039525691699604744,-0.790048557152679,0.16666666666666666,-1.1561501664283205,0.08333333333333333,-0.9595322445985,0.0,-0.8582634553880824,0.23076923076923078,1.1501200074001778,0.6153846153846154,1.3527333198361144,0.8969957081545065,-0.9295734216786654,0.01636318283861312,-1.298546248827711,0.0,-1.2858356405961762,0.12345679012345678,-0.5018003774609209,0.0
2114,1946,PhD,Single,82800.0,0,0,24-11-2012,23,1006,22,115,59.0,68,45.0,1,7,6,12,3,0,0,1,1,0,0,1,2012-11-24,68,582,1315.0,0.0,26.0,3,Single,1.9412815115445956,0.78125,1.4775492246847532,0.7007747247404078,-0.9014904632817262,0.23232323232323232,2.126178563523863,0.8212244897959183,0.011775985752252745,0.2716049382716049,-0.20061449956302363,0.2068345323741007,0.6660843147168741,0.4896265560165975,1.6725306552559231,0.8395061728395061,0.13805712223948263,0.3557312252964427,-0.790048557152679,0.16666666666666666,1.1102818984486669,0.5833333333333334,1.2344305603358041,0.6,1.9101511463117165,0.9230769230769231,-0.9790277748943665,0.23076923076923078,1.1300960713815638,0.8326180257510729,1.1777364475943426,0.5228236467947119,-1.298546248827711,0.0,1.452933140641955,0.6419753086419753,2.866929429269737,0.6
9736,1980,Graduation,Married,41850.0,1,1,24-12-2012,51,53,5,19,2.0,13,4.0,3,3,0,3,8,0,0,0,0,0,0,0,2012-12-24,34,552,96.0,2.0,9.0,0,Married,-0.9469952650917212,0.25,-0.4784020064442387,0.34680007347459185,0.06527848357695325,0.5151515151515151,-0.7524766990744897,0.04326530612244898,-0.6119090454658047,0.06172839506172839,-0.7374772352147808,0.0341726618705036,-0.7461531343752205,0.016597510373443983,-0.32454022862092907,0.16049382716049382,-0.8888038703885057,0.03162055335968379,0.509774261813168,0.5,-0.40067281146932465,0.25,-0.9595322445985,0.0,-0.8582634553880824,0.23076923076923078,1.1501200074001778,0.6153846153846154,0.9816712390785299,0.7896995708154506,-0.8465430879799652,0.03631828386131205,1.4683917748337139,0.8,-0.7641653965508178,0.2222222222222222,-0.5018003774609209,0.0
4939,1946,Graduation,Together,37760.0,0,0,31-08-2012,20,84,5,38,120.5,12,28.0,2,4,1,6,7,0,0,0,0,0,0,0,2012-08-31,68,667,317.0,0.0,13.0,0,Together,1.9412815115445956,0.78125,-0.6737583076729952,0.3114458286961502,-1.005072850445156,0.20202020202020202,-0.6588373358630008,0.06857142857142857,-0.6119090454658047,0.06172839506172839,-0.6312231521170372,0.0683453237410072,2.18981419400045,1.0,-0.36085060832778093,0.14814814814814814,-0.2877145088501711,0.22134387351778656,-0.1401371476697555,0.3333333333333333,-0.022934133989826744,0.3333333333333333,-0.5938717771094493,0.1,0.06454141184518387,0.46153846153846156,0.7242904509412689,0.5384615384615384,1.5506330962401598,0.9542203147353362,-0.47954901303171094,0.12451983038164131,-1.298546248827711,0.0,-0.24249515250545953,0.32098765432098764,-0.5018003774609209,0.0
6565,1949,Master,Married,76995.0,0,1,28-03-2013,91,1012,80,498,0.0,16,126.5,2,11,4,9,5,0,0,0,1,0,0,0,2013-03-28,65,458,1782.0,1.0,26.0,1,Married,1.6864335606649206,0.734375,1.200277017195039,0.650595900549979,1.4463769790893524,0.9191919191919192,2.1443023112422157,0.8261224489795919,2.1396425628491547,0.9876543209876543,1.9412441228809658,0.89568345323741,-0.7957053255714343,0.0,-0.2156090895003735,0.19753086419753085,2.1792564124634106,1.0,-0.1401371476697555,0.3333333333333333,2.6212366083666585,0.9166666666666666,0.5031096253577028,0.4,0.9873462790784502,0.6923076923076923,-0.12736866197654878,0.38461538461538464,0.5166067645290239,0.6552217453505007,1.9532397643402013,0.7092042903467198,0.08492276300300138,0.4,1.452933140641955,0.6419753086419753,0.621109558115965,0.2
2278,1985,2n Cycle,Single,33812.0,1,0,03-11-2012,86,4,17,19,30.0,24,39.0,2,2,1,3,6,0,0,0,0,0,0,0,2012-11-03,29,603,133.0,1.0,8.0,0,Single,-1.3717418498911795,0.171875,-0.862332067392098,0.27731904180488176,1.2737396671503025,0.8686868686868687,-0.9004873054410366,0.0032653061224489797,-0.1716607881354112,0.20987654320987653,-0.7374772352147808,0.0341726618705036,-0.05242245762822663,0.24896265560165975,0.07487394815444139,0.2962962962962963,-0.01221521814510104,0.308300395256917,-0.1401371476697555,0.3333333333333333,-0.7784114889488225,0.16666666666666666,-0.5938717771094493,0.1,-0.8582634553880824,0.23076923076923078,0.2984608944823601,0.46153846153846156,1.2339934539936874,0.8626609442060086,-0.7851006410429272,0.051085058618109254,0.08492276300300138,0.4,-0.8945829575621574,0.19753086419753085,-0.5018003774609209,0.0
9360,1982,Graduation,Married,37040.0,0,0,08-08-2012,41,86,2,73,69.0,38,48.0,1,4,2,5,8,0,0,0,0,0,0,0,2012-08-08,32,690,316.0,0.0,12.0,0,Married,-1.1168938990115045,0.21875,-0.7081486589895488,0.30522209856400395,-0.27999614030114656,0.41414141414141414,-0.6527960866235498,0.07020408163265306,-0.7219711097984031,0.024691358024691357,-0.4354919464106674,0.13129496402877697,0.9138452706979433,0.5726141078838174,0.5832192640503674,0.4691358024691358,0.21319329243177446,0.3794466403162055,-0.790048557152679,0.16666666666666666,-0.022934133989826744,0.3333333333333333,-0.22821130962039865,0.2,-0.24306021056590488,0.38461538461538464,1.1501200074001778,0.6153846153846154,1.6644254676724857,0.9871244635193133,-0.48120961970568493,0.12412072836118733,-1.298546248827711,0.0,-0.3729127135167991,0.2962962962962963,-0.5018003774609209,0.0
5376,1979,Graduation,Married,2447.0,1,0,06-01-2013,42,1,1,556,1.0,1,1.0,6,0,10,0,1,0,0,0,0,0,0,0,2013-01-06,35,539,1730.0,1.0,40.5,0,Married,-0.8620459481318296,0.265625,-2.360461746619469,0.006197797923262272,-0.24546867791333657,0.42424242424242425,-0.909549179300213,0.0008163265306122449,-0.7586584645759359,0.012345679012345678,2.2655986923372358,1.0,-0.7709292299733274,0.008298755186721992,-0.7602647851031514,0.012345679012345678,-0.9639400405807975,0.007905138339920948,2.459508490261938,1.0,-1.5338888439078182,0.0,2.697072430292007,1.0,-1.7810683226213486,0.0,-1.8306868878121842,0.07692307692307693,0.9173538117472153,0.771101573676681,1.8668882172935533,0.688450985283113,0.08492276300300138,0.4,3.343987775306379,1.0,-0.5018003774609209,0.0
1993,1949,PhD,Married,58607.0,0,1,23-12-2012,63,867,0,86,0.0,0,19.0,3,2,3,9,8,0,1,0,0,0,0,0,2012-12-23,65,553,972.0,1.0,17.0,1,Married,1.6864335606649206,0.734375,0.32198565607172025,0.491648748230667,0.479608032230673,0.6363636363636364,1.7063117413820257,0.7077551020408164,-0.7953458193534686,0.0,-0.3627917842911586,0.15467625899280577,-0.7957053255714343,0.0,-0.7965751648100032,0.0,-0.5131230194270465,0.15019762845849802,0.509774261813168,0.5,-0.7784114889488225,0.16666666666666666,0.13744915786865206,0.3,0.9873462790784502,0.6923076923076923,1.1501200074001778,0.6153846153846154,0.986618733488631,0.7911301859799714,0.6081483584212601,0.38593165377899724,0.08492276300300138,0.4,0.2791750915398988,0.41975308641975306,0.621109558115965,0.2
4047,1954,PhD,Married,65324.0,0,1,11-01-2014,0,384,0,102,21.0,32,5.0,3,6,2,9,4,0,0,0,0,0,0,0,2014-01-11,60,169,544.0,1.0,20.0,0,Married,1.2616869758654623,0.65625,0.6428189752290692,0.5497109639218144,-1.6956220982013557,0.0,0.24735005005463384,0.313469387755102,-0.7953458193534686,0.0,-0.27331466168253243,0.18345323741007194,-0.2754073180111889,0.17427385892116182,0.36535698580925624,0.3950617283950617,-0.8637584803244085,0.039525691699604744,0.509774261813168,0.5,0.732543220969169,0.5,-0.22821130962039865,0.2,0.9873462790784502,0.6923076923076923,-0.5531982184354577,0.3076923076923077,-0.9132191199902021,0.24177396280400573,-0.10259129803961256,0.21511598902469445,0.08492276300300138,0.4,0.6704277745739176,0.49382716049382713,-0.5018003774609209,0.0
1409,1951,Graduation,Together,40689.0,0,1,18-03-2013,69,270,3,27,39.0,6,99.0,6,7,1,5,8,0,0,0,0,0,0,0,2013-03-18,63,468,444.0,1.0,20.0,0,Together,1.5165349267451373,0.703125,-0.5338564479421816,0.3367643086365061,0.6867728065575328,0.696969696969697,-0.09700115659406729,0.22040816326530613,-0.6852837550208702,0.037037037037037035,-0.6927386739104677,0.048561151079136694,0.17056240275473566,0.3236514522821577,-0.5787128865688921,0.07407407407407407,1.4905081857007356,0.782608695652174,2.459508490261938,1.0,1.1102818984486669,0.5833333333333334,-0.5938717771094493,0.1,-0.24306021056590488,0.38461538461538464,1.1501200074001778,0.6153846153846154,0.5660817086300352,0.6695278969957081,-0.26865196543701275,0.1752057869792966,0.08492276300300138,0.4,0.6704277745739176,0.49382716049382713,-0.5018003774609209,0.0
7892,1969,Graduation,Single,18589.0,0,0,02-01-2013,89,6,4,25,15.0,12,13.0,2,2,1,3,7,0,0,0,0,0,0,0,2013-01-02,45,543,75.0,0.0,8.0,0,Single,-0.012552778532912787,0.421875,-1.589449175853066,0.1457303698581292,1.3773220543137323,0.898989898989899,-0.8944460562015857,0.004897959183673469,-0.6485964002433374,0.04938271604938271,-0.703923314236546,0.044964028776978415,-0.42406389159983043,0.12448132780082988,-0.36085060832778093,0.14814814814814814,-0.6633953598116302,0.10276679841897234,-0.1401371476697555,0.3333333333333333,-0.7784114889488225,0.16666666666666666,-0.5938717771094493,0.1,-0.8582634553880824,0.23076923076923078,0.7242904509412689,0.5384615384615384,0.9371437893876198,0.776824034334764,-0.8814158281334193,0.027937141431778497,-1.298546248827711,0.0,-0.8945829575621574,0.19753086419753085,-0.5018003774609209,0.0
2404,1976,Graduation,Married,53359.0,1,1,27-05-2013,4,173,4,30,3.0,6,41.0,4,5,1,4,7,0,0,0,0,0,0,0,2013-05-27,38,398,257.0,2.0,14.0,0,Married,-0.6071979972521545,0.3125,0.07131820647550659,0.4462846708230235,-1.5575122486501158,0.04040404040404041,-0.3900017447074358,0.14122448979591837,-0.6485964002433374,0.04938271604938271,-0.6759617134213504,0.0539568345323741,-0.7213770387771135,0.024896265560165973,-0.5787128865688921,0.07407407407407407,0.03787556198309351,0.3241106719367589,1.1596856712960915,0.6666666666666666,0.35480454348967116,0.4166666666666667,-0.5938717771094493,0.1,-0.5506618329769937,0.3076923076923077,0.7242904509412689,0.5384615384615384,0.2197570999229562,0.5693848354792561,-0.5791854134701511,0.1005737091544026,1.4683917748337139,0.8,-0.11207759149411996,0.345679012345679,-0.5018003774609209,0.0
5255,1986,Graduation,Single,51381.5,1,0,20-02-2013,19,5,1,3,3.0,81,126.5,0,12,0,0,1,0,0,0,0,0,0,0,2013-02-20,28,494,637.0,1.0,27.0,0,Single,-1.4566911668510711,0.15625,-0.02313584870294473,0.42919102313369134,-1.039600312832966,0.1919191919191919,-0.8974666808213112,0.004081632653061225,-0.7586584645759359,0.012345679012345678,-0.826954357823407,0.00539568345323741,-0.7213770387771135,0.024896265560165973,2.1445655914449975,1.0,2.1792564124634106,1.0,-1.4399599666356024,0.0,2.9989752858461562,1.0,-0.9595322445985,0.0,-1.7810683226213486,0.0,-1.8306868878121842,0.07692307692307693,0.6947165632926645,0.7067238912732475,0.051845122639969585,0.2522324769269144,0.08492276300300138,0.4,1.5833507016532946,0.6666666666666666,-0.5018003774609209,0.0
9422,1989,Graduation,Married,38360.0,1,0,31-05-2013,26,36,2,42,20.0,21,10.0,2,2,1,4,3,0,0,0,0,0,0,0,2013-05-31,25,394,131.0,1.0,9.0,0,Married,-1.7115391177307462,0.109375,-0.6450996815758671,0.3166322704729387,-0.7979080761182963,0.26262626262626265,-0.8038273176098223,0.029387755102040815,-0.7219711097984031,0.024691358024691357,-0.6088538714648807,0.07553956834532374,-0.30018341360929585,0.16597510373443983,-0.0340571909661142,0.25925925925925924,-0.738531530003922,0.07905138339920949,-0.1401371476697555,0.3333333333333333,-0.7784114889488225,0.16666666666666666,-0.5938717771094493,0.1,-0.5506618329769937,0.3076923076923077,-0.9790277748943665,0.23076923076923078,0.19996712228255167,0.5636623748211731,-0.7884218543908752,0.0502868545772013,0.08492276300300138,0.4,-0.7641653965508178,0.2222222222222222,-0.5018003774609209,0.0
